year,month,nao,nino34,amo,scand,nino34_cpc,pdo,nao_lag0,nao_lag1,nao_lag2,nao_lag3,nao_lag6,nino34_lag0,nino34_lag1,nino34_lag2,nino34_lag3,nino34_lag6,amo_lag0,amo_lag1,amo_lag2,amo_lag3,amo_lag6,scand_lag0,scand_lag1,scand_lag2,scand_lag3,scand_lag6,nino34_cpc_lag0,nino34_cpc_lag1,nino34_cpc_lag2,nino34_cpc_lag3,nino34_cpc_lag6,pdo_lag0,pdo_lag1,pdo_lag2,pdo_lag3,pdo_lag6
2006,3,-1.75,26.57,0.04,-0.66,-0.71,-0.308,-1.706163878239206,-0.9962792635524096,0.9305540943793207,-0.49037239119074355,0.7275722091987769,-0.46320943368432627,-0.9488292363249576,-1.395379361577619,-1.3478341469680917,-0.36427584620936426,0.0947528265331296,0.16972361970778355,0.40677590088620696,0.8518215495062592,1.8362345873997024,-0.6552150063799691,0.13725468401856125,2.1577429415920397,0.9693782387322615,-0.4936551236486021,-0.7403388574834271,-0.6987269471128628,-0.9652399416809864,-0.9768271545998604,-0.009637129271356137,-0.31082343862965006,0.3484314786525548,0.3620073781823221,-0.3131587114266632,-0.7909790182551563
2006,4,1.2,27.5,0.177,-0.11,-0.32,-0.336,1.1538556358421024,-1.7036047323563914,-0.9955019352097297,0.9315254933072808,-0.5408984607719751,0.4505515034307619,-0.4668655485609772,-0.9524336004333307,-1.397038204749663,-0.39372812666217744,0.7457156605468197,0.09834302141928852,0.17328834492857229,0.41218709750122234,0.9688612282079294,-0.09558608623730722,-0.6557060836753636,0.13695105010519862,2.156274823622712,0.5001844020534099,-0.31118420911093697,-0.7427467199391148,-0.7011030836556568,-0.9658297132483876,-0.031564727301766446,-0.33738669558327494,-0.3111775429042903,0.34685526509998127,0.3605467288060203,-1.650297710568036
2006,5,-1.01,27.85,0.288,0.13,-0.09,-0.163,-0.9887352543679625,1.1547653128103847,-1.702045101842899,-0.9933566768635143,-0.4537516208503204,0.7944400281514955,0.44788185882779813,-0.47011488274288055,-0.954201684715528,-0.9238691748127931,1.273138102703897,0.7502858191208764,0.10181256249256168,0.1780339654550615,0.4992336635626603,0.14861562437039974,-0.09656708081426278,-0.6551181334926588,0.13753618778339838,0.5103256217034303,-0.05809300622459672,-0.31355393488315686,-0.7451258933265449,-0.7018911208130421,-0.6126460751076397,-0.173263715119807,-0.33771353802439324,-0.31226165398184286,0.34540728071090376,-1.6625602166054316
2006,6,1.15,27.73,0.313,-0.11,0.0,0.224,1.1053807288237751,-0.9865898735687934,1.1531635852363467,-1.6994692317502882,-0.4924835497043891,0.6765353911043863,0.79214163580207,0.44530635695531684,-0.47200191845613376,-1.3460185279697652,1.3919269410275632,1.2785022464557396,0.7546247087414585,0.106354435236849,0.8634346320630731,-0.09558608623730722,0.1474208477069449,-0.09660781172493879,-0.653728202143569,0.9666805059543542,0.04094268186136252,-0.060440241132207306,-0.3159034990353844,-0.7458808862189329,-0.97445144260941,0.19387844348922242,-0.17375899674661424,-0.33877785187593923,-0.3131587114266632,-0.31368455249191035
2006,7,0.93,27.3,0.354,-0.66,0.01,0.35,0.8920911379431353,1.1063183628923037,-0.9858232616942069,1.153999311970237,0.9309148356826378,0.2540437750189156,0.6741097122680334,0.7898197267342097,0.44319355628107987,-1.395105662057786,1.5867406358783755,1.3974699102698982,1.283545498767937,0.7610274778965233,0.4225597754573102,-0.6552150063799691,-0.09656708081426278,0.14710578322824808,-0.09578536309250224,2.1532032050067564,0.051946647204246875,0.03860424772685991,-0.06277234342777675,-0.3169806735114964,-0.9634876435942048,0.3134130997805343,0.19300636437766597,-0.1749456291731295,-0.33965274559311703,0.3579234704792974
2006,8,-2.35,27.16,0.381,1.89,0.31,-0.554,-2.2878627624591332,0.8931517832527476,1.1047702176587324,-0.9836839021390379,-0.995998624807283,0.11648836513062216,0.2511619862710729,0.6717008570957317,0.7876219607520758,-0.9533214552656062,1.715032581267935,1.5925768789251178,1.4026718028279548,1.2914560015112957,0.1877459931346756,1.9394281688269175,-0.6557060836753636,-0.09660781172493879,0.14768060303887234,0.13510049465267077,0.3820656074907777,0.049609190933422934,0.036278978331721855,-0.06403952242762352,-0.700356467229281,-0.5442006247222114,0.3124183424181293,0.19154610600598823,-0.1759574630646701,0.3428311553563489
2006,9,-1.43,27.32,0.344,0.45,0.6,-1.001,-1.3959244733219114,-2.2849681313733634,0.8918394003172293,1.105635438347855,-1.7028563263940377,0.2736945478600999,0.1134580754813642,0.24844157422452232,0.6695322220763053,-0.4722675412030078,1.539225100548909,1.7210619558444091,1.5980389414863838,1.4109218852083167,0.11586422303590993,0.47421790518067575,1.9366656568624676,-0.6551181334926588,-0.09578536309250224,-0.6559146380489307,0.701180602434424,0.37975748713031365,0.04728468074944392,0.03493744973563107,-0.7442116632901016,-0.9682640482318654,-0.5443152143166234,0.3108689965294219,0.1902279377359598,-0.31368455249191035
2006,10,-1.92,27.41,0.314,1.22,0.7,-0.297,-1.8709785621015187,-1.3935442528806734,-2.2827655127742714,0.8928343944093755,1.1536234265935332,0.36212302564543086,0.2708339735267451,0.11063622631296513,0.24637732515479802,0.4407531528341648,1.39667849456051,1.5449898133994544,1.726695349871203,1.606845934471431,0.7723843899379699,1.2576983933804022,0.4727380857352218,1.9343388128849517,-0.653728202143569,-0.09814755729780143,0.8112202558632676,0.6989008401206414,0.3774557532811059,0.04593489108710381,-0.3166235016971006,-0.3003878733978689,-0.9679434221268386,-0.5452253926228325,0.3094510914850021,-0.34009610395707024
2006,11,0.33,27.69,0.269,-0.45,0.99,-0.568,0.31039225372320817,-1.8683243620778667,-1.3923275493461673,-2.2798357152188693,-0.9863156425937657,0.6372338454220178,0.35935791617727164,0.2681280524976014,0.10860596336639965,0.7843630914503065,1.182858585577911,1.4022286168224645,1.5503884198623767,1.7358690888642134,1.304309488668836,-0.4415385095982254,1.255532689740763,0.4720572431658306,1.9330976880022859,0.1452417143026913,1.1303352508069142,0.8089502721862716,0.696621123395046,0.3758581316312858,-0.06445612434738192,-0.5574822531990238,-0.3007526876785355,-0.9685375518607279,-0.5459277258890792,-0.17691044669018968
2006,12,1.15,27.74,0.151,-0.04,1.14,-0.445,1.1053807288237751,0.3117883842357761,-1.8665825516067878,-1.3899404405670448,1.1052085155259472,0.6863607775249767,0.634765737756689,0.3567172047264591,0.2660589482674258,0.6665539696390574,0.6221752686902071,1.1880868219569796,1.4074368549903555,1.5590595809926224,1.4241124388334456,-0.024360587310059356,-0.44221664621930695,1.2539716936406384,0.4723018912140384,-0.09814755729780143,1.2953947309501794,1.1280936251765994,0.8066781475722666,0.694783930823995,0.03421806678946449,-0.4407936601527432,-0.5575832118766748,-0.30184457623773353,-0.9688860570463956,0.18813492534612689
2007,1,-0.25,27.24,0.151,-2.33,0.7,-0.635,-0.25191666768938814,1.1063183628923037,0.3111189893858572,-1.8639064020663862,0.892182906828569,0.19509145649535928,0.6839457058958677,0.6323279005495736,0.3546262522742529,0.24440461648208528,0.6221752686902071,0.6265594487541517,1.1930095076823237,1.4157005205561977,1.6205892771034052,-2.3544519093585965,-0.025403934995577207,-0.44186873790862025,1.2534218658855318,-0.6559146380489307,0.8112202558632676,1.2931677732750446,1.1258435176862065,0.8047583443387223,0.04518186580466965,-0.6210443323380548,-0.4410143761705083,-0.5584834915698806,-0.3027503408612706,0.3069869069393462
2007,2,-0.98,26.88,0.197,0.54,0.13,-0.447,-0.9596503101569661,-0.250196234813963,1.1047702176587324,0.31246791094079407,-2.2838352592050692,-0.15862245464596472,0.1921460245040529,0.6815440962322695,0.6301689758510496,0.1069606410356286,0.8407467312057526,0.6265594487541517,0.6307333525190403,1.2006619299015602,1.7499764632811834,0.5657935466585658,-2.353455419635434,-0.025524679863592626,-0.4406954817786162,1.9300963727063045,0.1839942313188592,0.8089502721862716,1.2909290539520375,1.1236841435314318,0.3740958362608244,-0.4426910356494307,-0.6210800573426356,-0.44200162224938583,-0.5591747429723061,-0.5457288975072434
2007,3,1.11,27.1,0.107,0.53,-0.18,-0.749,1.0666008032091134,-0.9575217036179449,-0.2502440745144691,1.105635438347855,-1.3930008955614877,0.057536046607069326,-0.1619497460980532,0.18938213940528154,0.6793730336326174,0.2640394701172929,0.4131069132405547,0.8454599501722032,0.6307333525190403,0.6367829588516216,1.5726680970375613,0.5556184753832447,0.5642335589306747,-2.350958565041917,-0.024774456304184657,0.4697607431033483,-0.15712869431055596,0.18166850941217924,0.8066781475722666,1.2886457638035227,0.692046007701774,-0.7291947356492418,-0.44290980439337285,-0.6219329651021827,-0.44279023574109805,-0.9673704512546167
2007,4,0.04,27.5,0.139,-1.32,-0.32,-0.278,0.029237793016909992,1.0675608029578392,-0.9567872411476384,-0.24855302307883462,-1.86746702402383,0.4505515034307619,0.054442113714347685,-0.16497446951014927,0.187332455816911,0.3523963114757288,0.5651566262948474,0.417176360441233,0.8499257519894727,0.6367829588516216,1.42890455684003,-1.326769710551163,0.554067395242291,0.5634498412732757,-2.347845549807717,1.250634656154929,-0.31118420911093697,-0.15948472999127453,0.17935310976210875,0.8047583443387223,0.8016839978538256,-0.28236280617933773,-0.7291194660459119,-0.44389563638467844,-0.6225711818706063,-0.30330858584488324
2007,5,0.66,27.46,0.091,0.42,-0.47,-0.214,0.630326640044168,0.030796074710906545,1.0660555235966411,-0.9546655779656087,0.31120397401753763,0.4112499577483933,0.44788185882779813,0.05157679149372783,-0.16693676021039705,0.6272842623686422,0.3370820567134084,0.5694549701233558,0.4210710573734091,0.85660018485414,1.213259246543733,0.44369269135471234,-1.3266728871086848,0.5532951081502262,0.563601628513304,-0.44294902539849945,-0.47624368925420235,-0.31355393488315686,-0.16182366518727537,0.1779041873047766,1.119634169294775,-0.221646790285338,-0.28274611956132284,-0.7298917708138608,-0.4446826667529876,-0.5589346732398233
2007,6,-1.01,27.37,0.068,1.05,-0.35,-0.067,-0.9887352543679625,0.6315382536951104,0.030437457435694076,1.0669443394499498,1.1052085155259472,0.3228214799630623,0.4085378843164538,0.44530635695531684,0.04956109402851614,0.6763713964566594,0.22779632545563563,0.3410370556001716,0.5735527265702318,0.42652300354486483,0.647789321766776,1.0847221816999433,0.4422395946700708,-1.3253305196139227,0.55345721325783,-0.02715901974765772,-0.34419610513959004,-0.4786280829816022,-0.3159034990353844,-0.1630164945908781,1.2840911545228524,-0.08218969127880747,-0.2220924164296589,-0.28385144195245393,-0.7304397495483113,-0.44291250073215677
2007,7,-0.55,26.71,0.109,-0.2,-0.59,0.77,-0.5427661097993518,-0.9865898735687934,0.6305152153981118,0.03195744393097971,-0.2504089943664594,-0.3256540237960328,0.3200139416659273,0.4059334004091586,0.44319355628107987,0.185500055576459,0.422610020306448,0.23158680489114594,0.34483022277499775,0.5794393346770517,0.647789321766776,-0.18716172771519735,1.082707907038241,0.4415930437966822,-1.3232596090048492,-2.349498319602359,-0.6082912733688147,-0.3465687645028459,-0.4809890353012153,-0.3169806735114964,0.8016839978538256,0.7118619540849074,-0.08277844204911837,-0.22324298962309075,-0.2847722462483198,-0.62213374281717
2007,8,-0.31,26.14,0.035,-0.13,-0.72,0.203,-0.3100865561113808,-0.5408779343224488,-0.9858232616942069,0.6316694768485138,-0.9572666959532142,-0.8857010497697969,-0.32916163777126844,0.31734424818030094,0.4038303100558242,-0.16792730985728477,0.0709950588683964,0.42669377354636573,0.23523402303978153,0.3500648379787716,0.8682267500696575,-0.11593622878794947,-0.18806255400971567,1.0813412305487977,0.4418686454476166,0.5610317199535331,-0.7513428228263114,-0.6106874014603585,-0.3489206062885505,-0.4819422937835873,0.17674745398713154,0.17395600077400378,0.7104582692196738,-0.0840329506790848,-0.22421445386785388,-0.44479904012252536
2007,9,0.85,25.61,0.078,-0.53,-1.11,-0.596,0.8145312867138116,-0.30833257471566017,-0.5406042799801551,-0.9836839021390379,1.0664765866718786,-1.4064465300611926,-0.8898132745579376,-0.33230953483132336,0.3152630060489972,0.0480560801300058,0.27531186078510206,0.07454948865645686,0.4306011616982105,0.24015622497751238,0.43693612947706334,-0.5229390798007945,-0.11689940819103009,-0.1880004098323839,1.080966806542475,0.5508905003035125,-1.1804974711988017,-0.7537516631456778,-0.6130574643138801,-0.34997299756591455,-0.16313031548422835,-0.5840455101526487,0.1731043680375888,0.7086119649408674,-0.08512077449397121,-0.729666488068178
2007,10,1.0,25.32,0.138,-0.16,-1.39,-1.987,0.9599560077687934,0.8156366633838179,-0.3083161156076063,-0.5387362648131253,0.03039748982553913,-1.6913827362583698,-1.4111209368332625,-0.8933741656140899,-0.33423055666773543,0.4407531528341648,0.5604050727619008,0.2791738704168093,0.07798730168055815,0.4360802742406265,0.5902839056877636,-0.14646144261391283,-0.5235459557263762,-0.11691727797103771,-0.1870851003917677,-1.3252351349502858,-1.4886085007995635,-1.1829444482016358,-0.756131595744267,-0.6139115900012602,-0.3166235016971006,-1.9036701680987984,-0.5841192069967779,0.17165895758541597,0.7068616039818097,-0.2853864616363819
2007,11,0.48,25.17,0.156,-0.81,-1.54,-1.552,0.45581697477818983,0.9609775131380608,0.8144100121930463,-0.30658967142569277,0.630742387063605,-1.8387635325672536,-1.6963647520405143,-1.4150658398506983,-0.895156815377641,0.4014834455637496,0.6459330363549404,0.5646962635707895,0.2828845446637886,0.08246125849744483,0.3602622413717133,-0.8078410755097859,-0.14739789925618105,-0.5231066028930159,-0.11607419360345013,0.4393370841532867,-1.653667980942829,-1.4910828579854003,-1.185353990035428,-0.7568783275704056,-0.4810804869251779,-1.4909909975692692,-1.9023895359990357,-0.584999689463977,0.17035741211111943,-0.22501720114458798
2007,12,0.23,25.01,0.091,0.43,-1.58,-1.032,0.2134424396865536,0.4571292339900189,0.9595901149258893,0.8154521966135646,-0.9863156425937657,-1.9959697152967313,-1.8439046564580572,-1.7005197748103504,-1.416719827862291,0.31312660420531363,0.3370820567134084,0.6503529815169834,0.5687876744078311,0.2879425784563207,0.25004352722027257,0.4538677626300335,-0.8081985390011185,-0.14738147734018606,-0.5218508038224078,1.07823392210458,-1.6976838423143665,-1.6561570060838458,-1.4935136577316457,-1.1857785402778422,-0.349514898742716,-0.9976733684305217,-1.4901338975260077,-1.9022865205599793,-0.5856687771387599,-0.08635655595249875
2008,1,0.53,24.86,0.01,0.46,-1.68,-1.515,0.5042918817965172,0.2148944843996142,0.4562990921187002,0.9605438174807099,-0.5408984607719751,-2.1433505116056186,-2.0012805545034382,-1.8481683618584455,-1.7021033629953999,-0.33482356575655114,-0.04779377945526971,0.3410370556001716,0.6545586133310438,0.5746606993291709,0.4465203654902321,0.4843929764559969,0.4524057583584545,-0.8074391303384006,-0.14650743936987196,-0.18941853414798623,-1.80772349574321,-1.7001767789100979,-1.6585991939974767,-1.4937068981190784,-0.6126460751076397,-1.4558895508805505,-0.9973225595812384,-1.490338446133839,-1.9018545459079492,0.7031601789167441
2008,2,0.38,25.08,0.108,-0.21,-1.67,-1.364,0.35886716074153535,0.5055761839080999,0.21433225423062857,0.4575595318079394,-0.3085068876475625,-1.9271920103525881,-2.1488204589209845,-2.0056601880430818,-1.8497155363401103,-0.89441689435998,0.41785846677350136,-0.04441817515770155,0.34483022277499775,0.6606761355910258,0.09190363300298804,-0.19733679899051845,0.48290424942360544,0.45174777691973167,-0.8058944309756781,-0.11842999659784251,-1.7967195304003256,-1.8102262109757281,-1.702622003668365,-1.6586685183911698,-0.7551754623053067,-1.3126377008806451,-1.4550684754030143,-0.9978947709577634,-1.4902508008219697,0.168326261747257
2008,3,-0.32,26.07,0.138,-1.76,-1.21,-1.125,-0.3197815375150463,0.360235334153857,0.5046924596963146,0.2157401636960305,0.8147190491204315,-0.9544787547139437,-1.9324285991085872,-2.15330877509118,-2.0071685212411365,-1.4147405156929935,0.5604050727619008,0.4219350669937994,-0.041139002379459555,0.3500648379787716,0.29796470728611635,-1.7744728466652926,-0.1982287176980993,0.48221197628888,0.45201306070309055,-0.5240787825986638,-1.2905371246276451,-1.799221267769165,-1.8126790278455855,-1.702658283797061,-1.1827636238983081,-1.08590132902649,-1.311963644576745,-1.4552991846309256,-0.9982187377306839,-0.5853462247049831
2008,4,-1.31,26.83,0.022,0.18,-0.99,-1.656,-1.279584696477926,-0.31802196469927635,0.35951235696347156,0.5059234054303212,0.9599637823231894,-0.20774938674892715,-0.958665229952792,-1.9367575140873066,-2.1547806945858508,-1.699445893403509,0.009224862940090004,0.5646962635707895,0.4258361095358098,-0.037004625199576036,0.5854917876811792,0.19949098074700536,-1.7739840893975656,-0.1981551429554333,0.4824463064695124,-0.14885365554790408,-1.0484498870841892,-1.292993880267266,-1.8016733254278636,-1.8126326973117879,-1.4897499963240524,-1.5896545233970187,-1.0854599719444376,-1.3123011174163346,-1.4552408271020125,-1.8974343707063173
2008,5,-1.55,27.09,0.152,0.53,-0.84,-1.513,-1.512264250165897,-1.2772715730772792,-0.3179947891231292,0.3608317845631759,0.45644870722029546,0.04771066018647544,-0.2111297142372354,-0.9622768395698685,-1.9382828403469408,-1.8467072956675676,0.6269268222231538,0.01268630347309447,0.5687876744078311,0.4313016388927457,0.6717499117996979,0.5556184753832447,0.19825166614886316,-1.7721387770280985,-0.19722951564724164,-0.8080329327992387,-0.8833904069409237,-1.0508851297228794,-1.2954110142126485,-1.8016352559603153,-1.6542069815521299,-1.4539921753838632,-1.5886961651149614,-1.085966428248869,-1.312362285704351,-1.4871120533011555
2008,6,-1.09,27.04,0.236,-0.15,-0.68,-1.68,-1.0662951055972862,-1.5098169326840678,-1.276183467159893,-0.31626244615016913,0.21437415188236575,-0.0014162719164870015,0.044606120086509854,-0.21419066519284874,-0.9640424962718402,-2.003786124749232,1.0260573189906717,0.6313181553067181,0.01604162356934893,0.5746606993291709,0.3602622413717133,-0.1362863713385917,0.554067395242291,0.19787944884349531,-1.7696138802457024,0.4494783038033072,-0.707326961454774,-0.8858109816244341,-1.053285561022763,-1.2957529537925696,-1.6980621776129505,-1.6124230293572686,-1.4531730471801498,-1.5888271811690537,-1.0862167797835485,-0.9966118118053295
2008,7,-1.24,26.99,0.186,1.33,-0.3,-1.423,-1.211719826652268,-1.064104993437723,-1.5084716315324418,-1.2738671438733287,0.5048636182878815,-0.05054320401944944,-0.004573848052672331,0.04173355235718654,-0.2161408179919684,-2.151047527013294,0.7884796423433394,1.0310495057222901,0.635498404681441,0.02033899897499397,-0.027899317161621466,1.3696241774089346,-0.13723173556779739,0.5532951081502262,0.19840267931624203,0.4799019627533688,-0.28917627842516824,-0.7097318903194257,-0.8882000247569318,-1.0538092440601694,-1.807700167765002,-1.3686102780329261,-1.6114413037893354,-1.453405170495633,-1.5886572134402266,-1.4522110745793368
2008,8,-1.62,26.72,0.155,-0.28,-0.13,-1.314,-1.5801291199915553,-1.2094458431919657,-1.0632526498183899,-1.5060137372607612,0.3596188850851236,-0.3158286373754424,-0.053753816191854514,-0.007482643325512962,0.03972028247220047,-1.935064137026007,0.6411814828219937,0.7931141780939736,1.0357627863231003,0.6415615941995024,0.44172824748364775,-0.26856229791776637,1.3673604903129832,-0.1372267442171366,0.55345721325783,-0.19955975379800672,-0.10210886759613418,-0.2915440484700308,-0.7121087860733788,-0.8888476237880785,-1.7967363687497968,-1.265203313463458,-1.3678787771512477,-1.611555350792565,-1.453348396090123,-1.3097773506065107
2008,9,1.14,26.47,0.178,1.16,-0.25,-1.337,1.0956857474201096,-1.5776426625693811,-1.2084327525512328,-1.0610660999348487,-0.3181898698610797,-0.5614632978902512,-0.3193256441434341,-0.05669883900821246,-0.009483775309370869,-0.9631388820832083,0.7504672140797664,0.6455942749644171,0.7975101782030649,1.0429669634214924,0.5854917876811792,1.1966479657284754,-0.2693918635167849,1.3656737579941824,-0.136363024114398,-1.771448799551189,-0.2341564517107465,-0.1044600139584594,-0.2938920941999402,-0.7128885621645148,-1.2924016140503596,-1.287023131675364,-1.2645779390051326,-1.3681745344074663,-1.6113663855829015,-1.0843358934574676
2008,10,0.47,26.37,0.082,-0.97,-0.35,-1.626,0.4461219933745244,1.0966289729086875,-1.5762223461411018,-1.206157720801994,-1.2768051089992816,-0.6597171620961725,-0.5652254848393415,-0.3224662956947855,-0.058687833090942214,-0.21701444394530553,0.29431807491688866,0.7550445256734428,0.6497935611686432,0.8040351960274508,0.029606098917391084,-0.9706422159149238,1.194535707610461,-0.26923827481677953,1.3650104336957454,0.19594781255279395,-0.34419610513959004,-0.23651933243721568,-0.10679515309866504,-0.29498579080855086,-1.0511980357158461,-1.5611938909467062,-1.2863753635680741,-1.2649507640340196,-1.368189000555093,-1.5852121016003204
2008,11,-0.47,26.25,-0.019,-0.71,-0.46,-1.452,-0.46520625857002806,0.4474398440064027,1.0950915441432094,-1.5737231603320958,-1.509196682123694,-0.7776217991432817,-0.6635854211177024,-0.5685472741082795,-0.32438974511142327,0.038238653312400256,-0.1855888319107224,0.29820869662707467,0.7593897609038592,0.655897500243145,0.6525814397733604,-0.7060903627565747,-0.9708571580152568,1.1930432949023417,-0.26824042243555923,0.5508905003035125,-0.46523972391131807,-0.3465687645028459,-0.23886358211132985,-0.10802928783351445,-0.8867410504877686,-1.3961222227348946,-1.560264741771994,-1.2867319265898844,-1.265051510407112,-1.4503245351889684
2008,12,-0.35,25.74,-0.002,0.38,-0.86,-1.322,-0.3488664817260427,-0.4633628144535192,0.4466204186031773,1.0959626636233788,-1.0637795003019033,-1.278716506593493,-0.7816173446517389,-0.666979665473675,-0.5704100340192765,-0.010848480775620489,-0.10481242185062944,-0.18242066518212527,0.30194475331339143,0.7658061132444041,1.0551193523264482,0.4029924062534278,-0.7065369021172819,-0.9699148603071918,1.1925553743526882,-0.13871243589788357,-0.9053983376266925,-0.4676231397750392,-0.3489206062885505,-0.23999858405118724,-0.7113202662444862,-1.272792815450208,-1.3953624863827827,-1.5604169691396648,-1.2868144670438417,-1.6078505742847433
2009,1,-0.52,25.66,-0.079,0.06,-0.89,-1.735,-0.5136811655883554,-0.3470901346501249,-0.46317489185597216,0.44788675708346304,-1.209024233504661,-1.3573195979582302,-1.2832530196713916,-0.7850985351121531,-0.6688181495824157,-0.05993561486364123,-0.470682043887521,-0.10152265378849759,-0.1793255150890801,0.307057119847844,0.8155134519972292,0.07739012544315188,0.4015749399165362,-0.705891799107906,-0.9682050750632611,1.362188072305155,-0.9384102336553456,-0.9078208680375601,-0.46998333288349337,-0.34997299756591455,-0.29469590366669024,-1.6646008555161746,-1.2721596518965905,-1.3956377393692088,-1.5602707482618832,-1.3654302626223833
2009,2,-0.38,25.96,-0.185,0.53,-0.79,-1.628,-0.37795142593703906,-0.5118097643716002,-0.34703080966969774,-0.46135406701731446,-1.5769775576183145,-1.0625580053404589,-1.3619409686940802,-1.2871037310756823,-0.7869078882581861,-0.3250061389389491,-0.9743467183798653,-0.4679430583361054,-0.09831962832826806,-0.17558505028812021,0.6669577937931135,0.5556184753832447,0.07625770188825931,0.4009741113044844,-0.7044502784209387,-0.27054829134815045,-0.828370580226502,-0.9408356976572493,-0.910211429592376,-0.47094485243211465,-0.10831132040820256,-1.5630912664433938,-1.6635655799181093,-1.27252682057519,-1.3956292502274916,-1.2626138658472967
2009,3,0.19,26.59,-0.18,-0.51,-0.69,-1.862,0.1746625140718918,-0.3761583046009735,-0.5115682594335865,-0.34528077032359816,1.09552553331243,-0.443558660843142,-1.0668611598589908,-1.3658496441679988,-1.2887892776302083,-0.5704418093790493,-0.950588950715132,-0.9723659529081371,-0.46522864483312254,-0.09434824937414606,0.7771765079445542,-0.5025889372501522,0.554067395242291,0.07602265136690191,0.40129098442572086,1.1897873382548059,-0.7183309267976583,-0.830786265591619,-0.9432285368455422,-0.9108425064910239,-0.23987690859066446,-1.7850841995558304,-1.5621601699948584,-1.6636407395131116,-1.2726212344546701,-1.284309068836535
2009,4,-0.36,27.47,-0.151,-0.12,-0.35,-1.871,-0.3585614631297081,0.1761369244651494,-0.37606683021626636,-0.5097179406396962,0.44676572500677825,0.4210753441689837,-0.44719356130530497,-1.0705524700718052,-1.3675157700807197,-0.6686160775550873,-0.8127938982596793,-0.9485724201453054,-0.9703241740475976,-0.4623031711609703,0.3171331793124539,-0.10576115751262834,-0.5032136283496089,0.5532951081502262,0.07666969625055475,-0.9702924471995671,-0.34419610513959004,-0.7207368335259887,-0.8331715126683216,-0.9438348305454421,-0.349514898742716,-1.793622389290924,-1.7839252720700047,-1.5623109832749573,-1.6634082384098645,-1.556914010744792
2009,5,1.61,27.99,-0.082,0.38,0.06,-0.96,1.551349873392386,-0.3567795246337411,0.17561756016853708,-0.37429909449702725,-0.46343460306383755,0.9319954380397854,0.41837387794428815,-0.4504284044698014,-1.072291423391295,-0.7864251993663364,-0.48493670448636095,-0.8105699301208816,-0.9464989132355941,-0.9688385180363387,-0.16687073935256846,0.4029924062534278,-0.10673324450264643,-0.5027971366469169,0.55345721325783,-0.7066207362990332,0.10696647391866866,-0.3465687645028459,-0.7231144884911007,-0.8338604170307148,-0.4701166879099728,-0.929367850549772,-1.792454699072895,-1.7839106371041915,-1.5621631792737727,-1.3927850837827274
2009,6,-0.91,28.04,0.101,0.27,0.31,-0.535,-0.891785440331308,1.5520303021386486,-0.3567094831852206,0.17704906479812504,-0.3472388165016313,0.9811223701427478,0.9298455465917751,0.41577663954569644,-0.45232029534350593,-1.2871139670641425,0.3845975920428749,-0.4822191779938044,-0.8083124005259734,-0.9449453412969344,-0.08540473324063401,0.2910666222248955,0.4015749399165362,-0.10676254484798825,-0.5015619733114599,0.3987722055532046,0.3820656074907777,0.10463390696623806,-0.3489206062885505,-0.7238860035159874,-0.908668648518179,-0.5261755575036803,-0.9290871435581163,-1.7924337007130082,-1.7835776076648515,-1.2701600234087709
2009,7,-2.11,27.78,0.208,-1.13,0.48,-0.458,-2.055183208771162,-0.8896959737326317,1.5499891993727843,-0.3549535450480745,-0.5118495141314235,0.7256623232073487,0.9790255147309573,0.9276250746457635,0.41367112161213637,-1.3656533816049727,0.8930138200681658,0.388624121125835,-0.4795238013203247,-0.8063649162083902,-0.4543978197476312,-1.1334433563200617,0.28974713934431606,0.4009741113044844,-0.10592977834797618,0.07425317675254758,0.5691330183198118,0.37975748713031365,0.10231319283805426,-0.34997299756591455,-0.9415600455637945,-0.45312660088121187,-0.5263086461994108,-0.9297102620872298,-1.7920935472183543,-1.6597304075198789
2009,8,-0.37,27.42,0.132,-0.21,0.56,-0.084,-0.3682564445333736,-2.0524227717665746,-0.8890365265389784,1.5505830756737677,-0.3762877631421829,0.37194841206602475,0.7232896804072155,0.976841270328463,0.9253933225404706,-1.0711305770768518,0.5318957515642209,0.8978057222504329,0.3924807443990049,-0.47663907720461285,-0.9623623284455756,-0.19733679899051845,-1.1335157770293953,0.28927204695094044,0.40129098442572086,0.5508905003035125,0.6571647410628867,0.5668415216418851,0.3774557532811059,0.10092209784446747,-0.8319220554117429,-0.09831738300065113,-0.45333465961912756,-0.5272322583375528,-0.9300912213026599,-1.5588005501351605
2009,9,1.62,27.4,0.037,-0.8,0.68,0.516,1.5610448547960516,-0.36646891461735726,-2.0504773484017225,-0.8869561548942742,0.175642223028297,0.352297639224837,0.36919390980510947,0.7209170527784312,0.974597380322042,-0.45263268756780023,0.08049816593428966,0.5361440242553914,0.9023413257758806,0.39785119145757997,-0.9384017384126536,-0.7976660042344648,-0.1982287176980993,-1.132390590275983,0.2897024166155075,-0.5037963432986227,0.7892123251774991,0.6548810672943893,0.5645526943823811,0.3758581316312858,-0.7222840652596912,0.47089526600559606,-0.09888958194346659,-0.4543127141287877,-0.5279496312761284,-1.7795256588082824
